name,link_id,from_node_id,to_node_id,direction,length,number_of_lanes,speed_limit,external_travel_time,lane_cap,link_type,link_type_name,service_type,VRP_load_id,VRP_group_id,VRP_load,VRP_time_window_begin,VRP_time_window_end,jam_density,wave_speed,demand_type_code,count_sensor_id,speed_sensor_id,geometry
,0,506,507,1,3.5803,1,55,4,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>55.083000,51.301000,0.0 57.584000,48.739000,0.0</coordinates></LineString>"
,0,506,639,1,0.8627,1,29,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>55.083000,51.301000,0.0 54.473000,51.911000,0.0</coordinates></LineString>"
,0,506,644,1,2.4132,1,56,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>55.083000,51.301000,0.0 57.401000,51.972000,0.0</coordinates></LineString>"
,0,507,506,1,3.5803,1,55,4,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.584000,48.739000,0.0 55.083000,51.301000,0.0</coordinates></LineString>"
,0,507,508,1,7.0739,1,54,7,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.584000,48.739000,0.0 61.366000,42.761000,0.0</coordinates></LineString>"
,0,507,578,1,5.1566,1,38,5,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.584000,48.739000,0.0 62.159000,51.118000,0.0</coordinates></LineString>"
,0,507,646,1,0.2728,1,20,0,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>57.584000,48.739000,0.0 57.462000,48.983000,0.0</coordinates></LineString>"
,0,508,450,1,3.5196,1,56,4,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>61.366000,42.761000,0.0 58.194000,41.236000,0.0</coordinates></LineString>"
,0,508,507,1,7.0739,1,54,7,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>61.366000,42.761000,0.0 57.584000,48.739000,0.0</coordinates></LineString>"
,0,508,509,1,1.892,1,47,2,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>61.366000,42.761000,0.0 63.135000,42.090000,0.0</coordinates></LineString>"
,0,509,508,1,1.892,1,47,2,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.135000,42.090000,0.0 61.366000,42.761000,0.0</coordinates></LineString>"
,0,509,510,1,2.9896,1,55,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.135000,42.090000,0.0 66.124000,42.151000,0.0</coordinates></LineString>"
,0,509,659,1,1.0997,1,112,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.135000,42.090000,0.0 63.745000,43.005000,0.0</coordinates></LineString>"
,0,509,667,1,2.1618,1,26,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.135000,42.090000,0.0 63.745000,40.016000,0.0</coordinates></LineString>"
,0,510,509,1,2.9896,1,55,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.124000,42.151000,0.0 63.135000,42.090000,0.0</coordinates></LineString>"
,0,510,511,1,0.244,1,49,0,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.124000,42.151000,0.0 66.368000,42.151000,0.0</coordinates></LineString>"
,0,510,658,1,1.0495,1,170,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.124000,42.151000,0.0 66.734000,43.005000,0.0</coordinates></LineString>"
,0,510,666,1,2.2204,1,33,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.124000,42.151000,0.0 66.734000,40.016000,0.0</coordinates></LineString>"
,0,511,510,1,0.244,1,49,0,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.368000,42.151000,0.0 66.124000,42.151000,0.0</coordinates></LineString>"
,0,511,512,1,2.074,1,56,2,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.368000,42.151000,0.0 68.442000,42.151000,0.0</coordinates></LineString>"
,0,511,521,1,2.8677,1,55,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.368000,42.151000,0.0 66.429000,39.284000,0.0</coordinates></LineString>"
,0,511,522,1,4.2717,1,55,4,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.368000,42.151000,0.0 66.490000,46.421000,0.0</coordinates></LineString>"
,0,512,511,1,2.074,1,56,2,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>68.442000,42.151000,0.0 66.368000,42.151000,0.0</coordinates></LineString>"
,0,512,513,1,3.4296,1,55,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>68.442000,42.151000,0.0 71.858000,41.846000,0.0</coordinates></LineString>"
,0,512,661,1,1.0997,1,114,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>68.442000,42.151000,0.0 69.052000,43.066000,0.0</coordinates></LineString>"
,0,512,670,1,3.4214,1,27,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>68.442000,42.151000,0.0 69.113000,38.796000,0.0</coordinates></LineString>"
,0,513,512,1,3.4296,1,55,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>71.858000,41.846000,0.0 68.442000,42.151000,0.0</coordinates></LineString>"
,0,513,514,1,4.8861,1,55,5,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>71.858000,41.846000,0.0 76.738000,41.602000,0.0</coordinates></LineString>"
,0,513,902,1,3.1402,1,52,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>71.858000,41.846000,0.0 72.285000,44.957000,0.0</coordinates></LineString>"
,0,513,905,1,5.8981,1,39,6,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>71.858000,41.846000,0.0 72.956000,36.051000,0.0</coordinates></LineString>"
,0,514,513,1,4.8861,1,55,5,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>76.738000,41.602000,0.0 71.858000,41.846000,0.0</coordinates></LineString>"
,0,514,515,1,4.0279,1,55,4,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>76.738000,41.602000,0.0 80.763900,41.724000,0.0</coordinates></LineString>"
,0,514,903,1,2.5627,1,59,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>76.738000,41.602000,0.0 78.324000,43.615000,0.0</coordinates></LineString>"
,0,514,905,1,6.7169,1,36,7,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>76.738000,41.602000,0.0 72.956000,36.051000,0.0</coordinates></LineString>"
,0,515,514,1,4.0279,1,55,4,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>80.763900,41.724000,0.0 76.738000,41.602000,0.0</coordinates></LineString>"
,0,515,516,1,5.2877,1,55,5,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>80.763900,41.724000,0.0 79.727000,36.539000,0.0</coordinates></LineString>"
,0,515,534,1,1.4954,1,56,1,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>80.763900,41.724000,0.0 80.458900,43.188000,0.0</coordinates></LineString>"
,0,515,544,1,0.305,1,63,0,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>80.763900,41.724000,0.0 80.763900,41.419000,0.0</coordinates></LineString>"
,0,515,932,1,10.4426,1,106,10,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>80.763900,41.724000,0.0 89.608900,36.173000,0.0</coordinates></LineString>"
,0,516,515,1,5.2877,1,55,5,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>79.727000,36.539000,0.0 80.763900,41.724000,0.0</coordinates></LineString>"
,0,516,517,1,6.5883,1,65,7,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>79.727000,36.539000,0.0 79.665900,29.951000,0.0</coordinates></LineString>"
,0,516,903,1,7.2137,1,48,7,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>79.727000,36.539000,0.0 78.324000,43.615000,0.0</coordinates></LineString>"
,0,516,906,1,1.1198,1,41,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>79.727000,36.539000,0.0 80.702900,35.990000,0.0</coordinates></LineString>"
,0,517,516,1,6.5883,1,65,7,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>79.665900,29.951000,0.0 79.727000,36.539000,0.0</coordinates></LineString>"
,0,517,518,1,7.191,1,65,7,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>79.665900,29.951000,0.0 80.946900,22.875000,0.0</coordinates></LineString>"
,0,517,908,1,1.6425,1,39,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>79.665900,29.951000,0.0 78.140900,30.561000,0.0</coordinates></LineString>"
,0,517,909,1,4.3134,1,59,4,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>79.665900,29.951000,0.0 83.935900,30.561000,0.0</coordinates></LineString>"
,0,518,517,1,7.191,1,65,7,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>80.946900,22.875000,0.0 79.665900,29.951000,0.0</coordinates></LineString>"
,0,518,911,1,3.6273,1,41,4,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>80.946900,22.875000,0.0 77.531000,21.655000,0.0</coordinates></LineString>"
,0,518,912,1,2.1661,1,79,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>80.946900,22.875000,0.0 82.776900,24.034000,0.0</coordinates></LineString>"
,0,518,930,1,38.3558,1,247,38,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>80.946900,22.875000,0.0 49.715000,0.610000,0.0</coordinates></LineString>"
,0,519,520,1,0.682,1,55,1,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.612000,36.783000,0.0 66.734000,36.112000,0.0</coordinates></LineString>"
,0,519,521,1,2.5077,1,55,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.612000,36.783000,0.0 66.429000,39.284000,0.0</coordinates></LineString>"
,0,519,668,1,0.3557,1,33,0,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.612000,36.783000,0.0 66.795000,37.088000,0.0</coordinates></LineString>"
,0,519,670,1,3.2105,1,61,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.612000,36.783000,0.0 69.113000,38.796000,0.0</coordinates></LineString>"
,0,520,519,1,0.682,1,55,1,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.734000,36.112000,0.0 66.612000,36.783000,0.0</coordinates></LineString>"
,0,521,511,1,2.8677,1,55,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.429000,39.284000,0.0 66.368000,42.151000,0.0</coordinates></LineString>"
,0,521,519,1,2.5077,1,55,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.429000,39.284000,0.0 66.612000,36.783000,0.0</coordinates></LineString>"
,0,521,666,1,0.793,1,87,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.429000,39.284000,0.0 66.734000,40.016000,0.0</coordinates></LineString>"
,0,521,670,1,2.728,1,42,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.429000,39.284000,0.0 69.113000,38.796000,0.0</coordinates></LineString>"
,0,522,511,1,4.2717,1,55,4,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.490000,46.421000,0.0 66.368000,42.151000,0.0</coordinates></LineString>"
,0,522,523,1,5.7047,1,47,6,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>66.490000,46.421000,0.0 64.111000,51.606000,0.0</coordinates></LineString>"
,0,523,522,1,5.7047,1,47,6,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>64.111000,51.606000,0.0 66.490000,46.421000,0.0</coordinates></LineString>"
,0,523,530,1,2.074,1,56,2,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>64.111000,51.606000,0.0 64.111000,53.680000,0.0</coordinates></LineString>"
,0,523,545,1,0.061,1,31,0,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>64.111000,51.606000,0.0 64.050000,51.606000,0.0</coordinates></LineString>"
,0,524,525,1,2.9445,1,55,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>62.220000,48.373000,0.0 61.549000,45.506000,0.0</coordinates></LineString>"
,0,524,545,1,3.715,1,50,4,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>62.220000,48.373000,0.0 64.050000,51.606000,0.0</coordinates></LineString>"
,0,524,578,1,2.7457,1,35,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>62.220000,48.373000,0.0 62.159000,51.118000,0.0</coordinates></LineString>"
,0,524,647,1,0.8023,1,30,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>62.220000,48.373000,0.0 63.013000,48.251000,0.0</coordinates></LineString>"
,0,525,452,1,2.1567,1,56,2,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>61.549000,45.506000,0.0 60.024000,43.981000,0.0</coordinates></LineString>"
,0,525,524,1,2.9445,1,55,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>61.549000,45.506000,0.0 62.220000,48.373000,0.0</coordinates></LineString>"
,0,525,652,1,1.0671,1,25,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>61.549000,45.506000,0.0 60.634000,46.055000,0.0</coordinates></LineString>"
,0,525,657,1,2.238,1,53,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>61.549000,45.506000,0.0 63.684000,46.177000,0.0</coordinates></LineString>"
,0,526,527,1,5.3684,1,54,5,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>69.723000,47.580000,0.0 74.054000,44.408000,0.0</coordinates></LineString>"
,0,526,528,1,8.5949,1,52,9,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>69.723000,47.580000,0.0 65.026000,54.778000,0.0</coordinates></LineString>"
,0,526,541,1,0.4399,1,60,0,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>69.723000,47.580000,0.0 69.357000,47.336000,0.0</coordinates></LineString>"
,0,526,546,1,2.9381,1,55,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>69.723000,47.580000,0.0 72.651000,47.336000,0.0</coordinates></LineString>"
,0,527,526,1,5.3684,1,54,5,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>74.054000,44.408000,0.0 69.723000,47.580000,0.0</coordinates></LineString>"
,0,527,542,1,0.613,1,57,1,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>74.054000,44.408000,0.0 74.115000,43.798000,0.0</coordinates></LineString>"
,0,527,543,1,3.662,1,55,4,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>74.054000,44.408000,0.0 77.714000,44.286000,0.0</coordinates></LineString>"
,0,527,546,1,3.2468,1,46,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>74.054000,44.408000,0.0 72.651000,47.336000,0.0</coordinates></LineString>"
,0,528,526,1,8.5949,1,52,9,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>65.026000,54.778000,0.0 69.723000,47.580000,0.0</coordinates></LineString>"
,0,528,529,1,1.3055,1,55,1,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>65.026000,54.778000,0.0 63.989000,55.571000,0.0</coordinates></LineString>"
,0,528,573,1,2.3915,1,25,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>65.026000,54.778000,0.0 63.135000,56.242000,0.0</coordinates></LineString>"
,0,528,575,1,1.1461,1,78,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>65.026000,54.778000,0.0 66.063000,55.266000,0.0</coordinates></LineString>"
,0,529,528,1,1.3055,1,55,1,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.989000,55.571000,0.0 65.026000,54.778000,0.0</coordinates></LineString>"
,0,529,530,1,1.8949,1,55,2,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.989000,55.571000,0.0 64.111000,53.680000,0.0</coordinates></LineString>"
,0,529,531,1,1.1248,1,55,1,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.989000,55.571000,0.0 63.745000,56.669000,0.0</coordinates></LineString>"
,0,530,523,1,2.074,1,56,2,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>64.111000,53.680000,0.0 64.111000,51.606000,0.0</coordinates></LineString>"
,0,530,529,1,1.8949,1,55,2,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>64.111000,53.680000,0.0 63.989000,55.571000,0.0</coordinates></LineString>"
,0,530,575,1,2.5151,1,55,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>64.111000,53.680000,0.0 66.063000,55.266000,0.0</coordinates></LineString>"
,0,530,577,1,0.8184,1,20,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>64.111000,53.680000,0.0 63.379000,53.314000,0.0</coordinates></LineString>"
,0,531,529,1,1.1248,1,55,1,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.745000,56.669000,0.0 63.989000,55.571000,0.0</coordinates></LineString>"
,0,531,532,1,1.403,1,51,1,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.745000,56.669000,0.0 63.745000,58.072000,0.0</coordinates></LineString>"
,0,531,573,1,0.7446,1,20,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.745000,56.669000,0.0 63.135000,56.242000,0.0</coordinates></LineString>"
,0,531,574,1,2.2496,1,46,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.745000,56.669000,0.0 65.453000,58.133000,0.0</coordinates></LineString>"
,0,532,531,1,1.403,1,51,1,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.745000,58.072000,0.0 63.745000,56.669000,0.0</coordinates></LineString>"
,0,532,533,1,1.2215,1,49,1,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.745000,58.072000,0.0 63.806000,59.292000,0.0</coordinates></LineString>"
,0,532,569,1,1.4551,1,30,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.745000,58.072000,0.0 62.952000,59.292000,0.0</coordinates></LineString>"
,0,532,574,1,1.7091,1,46,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.745000,58.072000,0.0 65.453000,58.133000,0.0</coordinates></LineString>"
,0,533,498,1,1.2276,1,46,1,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.806000,59.292000,0.0 63.257000,60.390000,0.0</coordinates></LineString>"
,0,533,532,1,1.2215,1,49,1,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.806000,59.292000,0.0 63.745000,58.072000,0.0</coordinates></LineString>"
,0,533,568,1,1.4892,1,71,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.806000,59.292000,0.0 65.026000,60.146000,0.0</coordinates></LineString>"
,0,533,569,1,0.854,1,20,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>63.806000,59.292000,0.0 62.952000,59.292000,0.0</coordinates></LineString>"
,0,534,515,1,1.4954,1,56,1,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>80.458900,43.188000,0.0 80.763900,41.724000,0.0</coordinates></LineString>"
,0,534,543,1,2.9565,1,54,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>80.458900,43.188000,0.0 77.714000,44.286000,0.0</coordinates></LineString>"
,0,534,933,1,6.1076,1,61,6,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>80.458900,43.188000,0.0 86.558900,43.493000,0.0</coordinates></LineString>"
,0,535,438,1,7.091,1,52,7,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>49.044000,63.257000,0.0 51.667000,69.845000,0.0</coordinates></LineString>"
,0,535,486,1,0.2515,1,52,0,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>49.044000,63.257000,0.0 49.105000,63.013000,0.0</coordinates></LineString>"
,0,535,487,1,3.4962,1,51,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>49.044000,63.257000,0.0 46.665000,65.819000,0.0</coordinates></LineString>"
,0,536,438,1,1.8592,1,53,2,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>50.264000,71.065000,0.0 51.667000,69.845000,0.0</coordinates></LineString>"
,0,536,537,1,2.9483,1,55,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>50.264000,71.065000,0.0 47.580000,72.285000,0.0</coordinates></LineString>"
,0,536,615,1,1.7478,1,69,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>50.264000,71.065000,0.0 51.118000,72.590000,0.0</coordinates></LineString>"
,0,537,399,1,3.9344,1,55,4,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>47.580000,72.285000,0.0 44.164000,74.237000,0.0</coordinates></LineString>"
,0,537,536,1,2.9483,1,55,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>47.580000,72.285000,0.0 50.264000,71.065000,0.0</coordinates></LineString>"
,0,537,608,1,2.693,1,49,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>47.580000,72.285000,0.0 48.190000,74.908000,0.0</coordinates></LineString>"
,0,537,610,1,0.6221,1,46,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>47.580000,72.285000,0.0 48.190000,72.407000,0.0</coordinates></LineString>"
,0,538,409,1,1.4083,1,57,1,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>42.212000,56.730000,0.0 42.639000,58.072000,0.0</coordinates></LineString>"
,0,538,474,1,2.9915,1,54,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>42.212000,56.730000,0.0 43.249000,53.924000,0.0</coordinates></LineString>"
,0,538,699,1,0.7114,1,95,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>42.212000,56.730000,0.0 42.578000,57.340000,0.0</coordinates></LineString>"
,0,538,704,1,3.3744,1,48,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>42.212000,56.730000,0.0 45.506000,57.462000,0.0</coordinates></LineString>"
,0,539,409,1,2.5547,1,54,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>44.774000,59.475000,0.0 42.639000,58.072000,0.0</coordinates></LineString>"
,0,539,483,1,3.0773,1,55,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>44.774000,59.475000,0.0 47.763000,60.207000,0.0</coordinates></LineString>"
,0,539,694,1,1.1509,1,111,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>44.774000,59.475000,0.0 45.384000,60.451000,0.0</coordinates></LineString>"
,0,539,704,1,2.142,1,26,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>44.774000,59.475000,0.0 45.506000,57.462000,0.0</coordinates></LineString>"
,0,540,438,1,1.5066,1,54,2,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>50.264000,69.296000,0.0 51.667000,69.845000,0.0</coordinates></LineString>"
,0,540,583,1,0.7421,1,80,1,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>50.264000,69.296000,0.0 50.386000,70.028000,0.0</coordinates></LineString>"
,0,540,622,1,2.046,1,70,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>50.264000,69.296000,0.0 52.277000,69.662000,0.0</coordinates></LineString>"
,0,541,526,1,0.4399,1,60,0,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>69.357000,47.336000,0.0 69.723000,47.580000,0.0</coordinates></LineString>"
,0,541,582,1,2.9134,1,30,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>69.357000,47.336000,0.0 68.381000,50.081000,0.0</coordinates></LineString>"
,0,541,902,1,3.7726,1,28,4,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>69.357000,47.336000,0.0 72.285000,44.957000,0.0</coordinates></LineString>"
,0,542,527,1,0.613,1,57,1,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>74.115000,43.798000,0.0 74.054000,44.408000,0.0</coordinates></LineString>"
,0,542,902,1,2.1661,1,31,2,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>74.115000,43.798000,0.0 72.285000,44.957000,0.0</coordinates></LineString>"
,0,542,903,1,4.213,1,41,4,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>74.115000,43.798000,0.0 78.324000,43.615000,0.0</coordinates></LineString>"
,0,543,527,1,3.662,1,55,4,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>77.714000,44.286000,0.0 74.054000,44.408000,0.0</coordinates></LineString>"
,0,543,534,1,2.9565,1,54,3,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>77.714000,44.286000,0.0 80.458900,43.188000,0.0</coordinates></LineString>"
,0,543,903,1,0.9068,1,39,1,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>77.714000,44.286000,0.0 78.324000,43.615000,0.0</coordinates></LineString>"
,0,544,515,1,0.305,1,63,0,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>80.763900,41.419000,0.0 80.763900,41.724000,0.0</coordinates></LineString>"
,0,544,903,1,3.2827,1,37,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>80.763900,41.419000,0.0 78.324000,43.615000,0.0</coordinates></LineString>"
,0,544,904,1,2.5195,1,47,3,1,1,Freeway,,,,1,20,20,180,12,,,,"<LineString><coordinates>80.763900,41.419000,0.0 83.264900,41.114000,0.0</coordinates></LineString>"
,0,545,523,1,0.061,1,31,0,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>64.050000,51.606000,0.0 64.111000,51.606000,0.0</coordinates></LineString>"
,0,545,524,1,3.715,1,50,4,1,2,Highway/Expressway,,,,1,20,20,180,12,,,,"<LineString><coordinates>64.050000,51.606000,0.0 62.220000,48.373000,0.0</coordinates></LineString>"
